"","partitioning","price","rooms_count","useful_surface","built_surface","bathrooms_count","price_range"
"7450","decomandat",139000,2,85,98,1,"mediu"
"7451","decomandat",74000,3,60,77,1,"mediu"
"7452","decomandat",113500,3,110,122,2,"mediu"
"7453","decomandat",113000,3,89,100,1,"mediu"
"7454","decomandat",52140,2,50,60,1,"mic"
"7455","decomandat",65715,2,58,67,1,"mediu"
"7457","decomandat",59900,2,50,55,1,"mic"
"7458","decomandat",87000,3,68,81,2,"mediu"
"7459","decomandat",127500,3,71,93,2,"mediu"
"7460","decomandat",75000,3,61,70,1,"mediu"
"7461","decomandat",92500,2,53,63,1,"mediu"
"7462","decomandat",42000,2,48,53,1,"mic"
"7464","decomandat",76000,2,45,52,1,"mediu"
"7465","decomandat",420000,3,143,186,2,"mare"
"7466","",125000,3,80,90,1,"mediu"
"7467","decomandat",136800,3,104,167,2,"mediu"
"7468","",160000,4,150,150,2,"mare"
"7469","decomandat",77700,3,77,93,2,"mediu"
"7470","decomandat",66900,1,42,52,1,"mediu"
"7471","decomandat",80000,2,55,65,1,"mediu"
"7472","decomandat",67000,2,55,65,1,"mediu"
"7473","semidecomandat",85000,2,57,57,1,"mediu"
"7474","decomandat",108300,4,85,89,2,"mediu"
"7475","semidecomandat",44900,1,28,28,1,"mic"
"7476","decomandat",154999,4,100,120,3,"mare"
"7477","decomandat",498000,4,182,240,3,"mare"
"7478","decomandat",115000,2,52,58,1,"mediu"
"7479","semidecomandat",159600,3,80,109,2,"mare"
"7480","decomandat",71500,2,58,69,1,"mediu"
"7481","semidecomandat",46990,2,45,48,1,"mic"
"7484","decomandat",185000,3,78,100,1,"mare"
"7485","decomandat",47619,2,57,63,1,"mic"
"7486","semidecomandat",258000,3,107,130,2,"mare"
"7487","decomandat",56500,2,51,56,1,"mic"
"7488","decomandat",71900,3,66,76,2,"mediu"
"7489","decomandat",77000,1,36,40,1,"mediu"
"7490","semidecomandat",115000,3,75,98,1,"mediu"
"7492","semidecomandat",69950,3,63,66,1,"mediu"
"7493","decomandat",123000,2,51,53,1,"mediu"
"7494","decomandat",117000,3,110,130,2,"mediu"
"7497","decomandat",39900,1,38,46,1,"mic"
"7498","semidecomandat",499900,4,218,308,3,"mare"
"7499","decomandat",52900,2,60,72,1,"mic"
"7500","semidecomandat",148000,3,105,125,2,"mare"
"7501","semidecomandat",56000,3,46,57,1,"mic"
"7502","semidecomandat",128000,2,77,97,2,"mediu"
"7503","decomandat",514399,4,107,133,3,"mare"
"7504","semidecomandat",130000,4,77,84,2,"mediu"
"7505","semidecomandat",115000,2,43,146,1,"mediu"
"7506","decomandat",51000,2,51,61,1,"mic"
"7507","semidecomandat",105000,2,54,64,1,"mediu"
"7508","decomandat",123000,2,57,65,1,"mediu"
"7511","semidecomandat",248000,3,80,244,2,"mare"
"7513","decomandat",71500,1,30,35,1,"mediu"
"7514","decomandat",141000,3,76,82,2,"mediu"
"7515","decomandat",89100,2,59,70,1,"mediu"
"7517","decomandat",74700,3,68,78,2,"mediu"
"7518","decomandat",40300,1,36,45,1,"mic"
"7520","decomandat",69660,3,75,86,1,"mediu"
"7522","decomandat",42000,1,32,42,1,"mic"
"7523","semidecomandat",80686,2,50,68,1,"mediu"
"7524","decomandat",72000,3,68,95,2,"mediu"
"7525","decomandat",85000,2,55,60,1,"mediu"
"7526","decomandat",549800,3,140,160,2,"mare"
"7527","",109900,3,61,80,1,"mediu"
"7528","decomandat",174900,3,75,89,2,"mare"
"7529","semidecomandat",43000,2,44,55,1,"mic"
"7530","semidecomandat",349900,3,146,170,2,"mare"
"7531","decomandat",40900,2,48,58,1,"mic"
"7532","decomandat",48000,1,42,42,1,"mic"
"7533","decomandat",155000,3,131,150,2,"mare"
"7534","decomandat",244874,3,115,137,2,"mare"
"7535","decomandat",87000,3,68,80,1,"mediu"
"7536","decomandat",145000,2,53,58,1,"mare"
"7537","decomandat",43900,2,38,39,1,"mic"
"7538","decomandat",98000,2,50,69,1,"mediu"
"7540","semidecomandat",164000,3,78,100,2,"mare"
"7542","semidecomandat",82000,3,64,70,1,"mediu"
"7543","decomandat",119000,3,79,102,2,"mediu"
"7545","decomandat",350000,4,122,141,3,"mare"
"7546","semidecomandat",99500,2,66,75,1,"mediu"
"7547","circular",339000,5,154,180,3,"mare"
"7548","semidecomandat",229000,4,118,140,2,"mare"
"7549","decomandat",395000,3,98,120,2,"mare"
"7550","decomandat",86000,2,60,72,1,"mediu"
"7551","decomandat",93000,3,72,78,2,"mediu"
"7552","semidecomandat",36500,2,42,50,1,"mic"
"7553","decomandat",66000,3,61,81,2,"mediu"
"7554","decomandat",270000,3,77,130,2,"mare"
"7557","decomandat",89900,4,94,106,2,"mediu"
"7558","decomandat",129000,3,84,87,1,"mediu"
"7560","semidecomandat",66500,2,50,50,1,"mediu"
"7562","decomandat",325000,3,98,127,2,"mare"
"7564","decomandat",92000,3,76,80,1,"mediu"
"7565","semidecomandat",65300,2,49,62,1,"mediu"
"7567","decomandat",155000,3,146,146,2,"mare"
"7568","semidecomandat",125000,3,65,72,2,"mediu"
"7570","decomandat",66000,3,64,74,2,"mediu"
"7571","semidecomandat",116900,2,57,75,1,"mediu"
"7572","decomandat",39805,1,43,56,1,"mic"
"7573","decomandat",77900,3,74,84,2,"mediu"
"7574","decomandat",76400,2,65,71,1,"mediu"
"7575","decomandat",151008,3,75,115,2,"mare"
"7576","decomandat",56100,2,51,58,1,"mic"
"7577","decomandat",60000,2,55,65,1,"mic"
"7578","decomandat",136500,3,80,80,2,"mediu"
"7579","decomandat",180000,2,70,85,1,"mare"
"7580","decomandat",125000,2,131,144,1,"mediu"
"7581","semidecomandat",176000,3,77,90,2,"mare"
"7582","decomandat",116800,2,71,81,1,"mediu"
"7583","decomandat",49990,2,45,52,1,"mic"
"7585","decomandat",39700,1,37,46,1,"mic"
"7586","decomandat",57749,2,55,65,1,"mic"
"7587","decomandat",44000,2,30,38,1,"mic"
"7588","decomandat",89000,2,57,61,1,"mediu"
"7589","decomandat",90000,2,60,70,1,"mediu"
"7590","decomandat",75000,2,54,57,1,"mediu"
"7591","semidecomandat",89000,2,55,55,1,"mediu"
"7592","semidecomandat",195000,2,93,115,2,"mare"
"7593","semidecomandat",80000,3,66,70,1,"mediu"
"7594","decomandat",120000,2,54,65,1,"mediu"
"7595","decomandat",81814,2,57,64,1,"mediu"
"7597","decomandat",483000,4,111,135,3,"mare"
"7598","decomandat",36000,1,35,40,1,"mic"
"7599","semidecomandat",75000,2,50,55,1,"mediu"
"7600","decomandat",280000,3,101,130,2,"mare"
"7601","decomandat",44000,1,41,50,1,"mic"
"7602","semidecomandat",163680,2,41,52,1,"mare"
"7603","semidecomandat",18500,1,15,18,1,"mic"
"7604","semidecomandat",69900,3,62,73,1,"mediu"
"7606","decomandat",26000,1,41,51,1,"mic"
"7607","decomandat",88000,3,90,110,1,"mediu"
"7608","decomandat",269000,3,79,85,2,"mare"
"7609","semidecomandat",51000,2,59,59,1,"mic"
"7610","decomandat",98000,2,76,80,1,"mediu"
"7611","semidecomandat",72900,2,58,62,1,"mediu"
"7612","decomandat",105366,2,67,85,1,"mediu"
"7613","decomandat",54950,2,55,65,1,"mic"
"7614","decomandat",148000,2,67,75,1,"mare"
"7615","decomandat",280000,4,115,170,3,"mare"
"7616","decomandat",62900,2,51,53,1,"mic"
"7617","decomandat",289000,3,84,100,2,"mare"
"7618","semidecomandat",136185,3,83,104,2,"mediu"
"7619","decomandat",85000,3,83,83,1,"mediu"
"7621","decomandat",64900,2,56,70,1,"mic"
"7622","decomandat",240000,2,82,101,2,"mare"
"7623","decomandat",222750,3,78,101,2,"mare"
"7624","semidecomandat",51900,2,37,38,1,"mic"
"7625","decomandat",111400,2,50,108,1,"mediu"
"7629","decomandat",89900,2,55,70,1,"mediu"
"7630","decomandat",56000,2,49,58,1,"mic"
"7631","decomandat",285000,3,120,160,2,"mare"
"7632","",135000,3,64,68,2,"mediu"
"7633","semidecomandat",79900,3,65,68,1,"mediu"
"7634","decomandat",135500,2,51,55,1,"mediu"
"7635","decomandat",79520,3,79,95,2,"mediu"
"7636","semidecomandat",77000,2,60,65,1,"mediu"
"7638","decomandat",58900,2,50,65,1,"mic"
"7639","decomandat",79900,3,79,89,2,"mediu"
"7640","decomandat",66667,2,58,73,1,"mediu"
"7642","semidecomandat",159000,3,70,108,2,"mare"
"7643","decomandat",53000,1,38,40,1,"mic"
"7644","decomandat",116000,3,66,70,2,"mediu"
"7645","decomandat",37750,1,37,45,1,"mic"
"7646","semidecomandat",185000,3,84,84,1,"mare"
"7649","decomandat",81900,2,47,54,1,"mediu"
"7650","decomandat",121590,2,68,79,1,"mediu"
"7655","decomandat",260000,7,200,400,3,"mare"
"7656","decomandat",171290,2,56,67,1,"mare"
"7659","decomandat",65000,3,60,65,1,"mediu"
"7660","decomandat",115000,3,63,104,2,"mediu"
"7661","",86771,2,55,73,1,"mediu"
"7662","decomandat",110000,3,69,85,2,"mediu"
"7663","decomandat",135000,2,54,102,1,"mediu"
"7664","decomandat",119000,2,55,66,2,"mediu"
"7665","decomandat",72380,2,70,82,1,"mediu"
"7666","semidecomandat",22500,1,26,26,1,"mic"
"7667","decomandat",177000,2,56,71,1,"mare"
"7670","decomandat",119900,3,94,110,2,"mediu"
"7673","decomandat",65000,2,60,76,1,"mediu"
"7674","decomandat",67000,2,52,52,1,"mediu"
"7675","decomandat",59000,2,37,41,1,"mic"
"7676","decomandat",237500,5,160,190,3,"mare"
"7678","decomandat",319000,3,93,100,2,"mare"
"7679","semidecomandat",73000,3,60,70,1,"mediu"
"7680","circular",89000,3,69,82,1,"mediu"
"7681","semidecomandat",74000,2,52,57,1,"mediu"
"7682","semidecomandat",189000,3,92,96,2,"mare"
"7683","decomandat",164000,2,69,79,1,"mare"
"7684","semidecomandat",45000,2,47,56,1,"mic"
"7685","decomandat",52900,2,48,56,1,"mic"
"7686","semidecomandat",98500,3,60,64,1,"mediu"
"7687","decomandat",309000,3,128,155,3,"mare"
"7688","decomandat",240000,2,68,78,2,"mare"
"7689","decomandat",650000,3,179,192,3,"mare"
"7690","semidecomandat",93500,3,72,85,1,"mediu"
"7691","decomandat",287600,3,95,132,2,"mare"
"7692","decomandat",44500,2,53,60,1,"mic"
"7693","decomandat",65000,1,35,38,1,"mediu"
"7694","decomandat",154990,4,106,116,2,"mare"
"7695","semidecomandat",689000,4,160,180,3,"mare"
"7696","circular",64900,2,57,57,1,"mic"
"7697","decomandat",67800,2,72,87,1,"mediu"
"7698","decomandat",79500,2,54,54,1,"mediu"
"7700","decomandat",139786,3,99,115,2,"mediu"
"7701","decomandat",255000,5,141,232,2,"mare"
"7702","decomandat",88000,3,69,8,2,"mediu"
"7703","semidecomandat",244000,4,130,136,2,"mare"
"7704","decomandat",59100,2,47,50,1,"mic"
"7705","decomandat",75000,3,86,95,2,"mediu"
"7707","decomandat",94800,3,90,98,1,"mediu"
"7708","decomandat",68500,2,56,56,1,"mediu"
"7709","decomandat",121900,4,90,100,2,"mediu"
"7710","decomandat",175000,2,56,81,2,"mare"
"7711","semidecomandat",161000,3,70,84,1,"mare"
"7712","decomandat",89000,2,64,68,1,"mediu"
"7713","decomandat",38000,1,48,55,1,"mic"
"7714","decomandat",55000,2,66,78,1,"mic"
"7716","decomandat",238000,3,108,118,2,"mare"
"7717","semidecomandat",110000,2,51,60,1,"mediu"
"7718","decomandat",85000,3,64,78,1,"mediu"
"7720","decomandat",267000,3,107,123,2,"mare"
"7721","decomandat",174000,4,124,140,3,"mare"
"7722","semidecomandat",65000,2,41,52,1,"mediu"
"7723","decomandat",135000,4,102,120,2,"mediu"
"7724","decomandat",750000,4,134,217,2,"mare"
"7725","decomandat",129000,2,59,60,1,"mediu"
"7726","decomandat",225000,4,115,145,2,"mare"
"7727","decomandat",99000,3,72,75,1,"mediu"
"7728","decomandat",77000,3,81,95,2,"mediu"
"7729","semidecomandat",43000,2,46,53,1,"mic"
"7730","decomandat",78500,2,55,55,1,"mediu"
"7731","decomandat",195000,3,106,120,2,"mare"
"7732","decomandat",99000,3,67,74,2,"mediu"
"7735","decomandat",96000,3,70,78,1,"mediu"
"7736","decomandat",459000,3,108,122,2,"mare"
"7737","decomandat",56000,2,52,56,1,"mic"
"7738","decomandat",139000,3,75,94,2,"mediu"
"7739","semidecomandat",55000,2,47,57,1,"mic"
"7740","decomandat",142000,3,83,83,1,"mare"
"7741","decomandat",90250,2,77,91,1,"mediu"
"7742","",94800,2,66,83,1,"mediu"
"7743","decomandat",28200,1,31,38,1,"mic"
"7745","decomandat",71500,2,60,73,1,"mediu"
"7746","semidecomandat",89999,2,50,58,1,"mediu"
"7747","decomandat",76000,3,85,703,2,"mediu"
"7748","",140000,3,78,85,2,"mediu"
"7749","decomandat",78500,4,87,95,2,"mediu"
"7750","decomandat",69000,3,66,70,2,"mediu"
"7751","decomandat",105300,3,79,120,2,"mediu"
"7752","decomandat",66000,3,65,72,2,"mediu"
"7753","decomandat",155000,3,68,74,2,"mare"
"7754","decomandat",118000,3,80,103,2,"mediu"
"7755","semidecomandat",89000,2,54,65,1,"mediu"
"7756","semidecomandat",79900,3,70,75,1,"mediu"
"7757","decomandat",135900,2,60,68,1,"mediu"
"7758","decomandat",59000,1,37,40,1,"mic"
"7759","decomandat",210000,3,90,170,2,"mare"
"7760","decomandat",35500,1,31,35,1,"mic"
"7763","semidecomandat",93000,3,70,75,1,"mediu"
"7764","decomandat",135000,3,85,97,2,"mediu"
"7766","semidecomandat",48000,2,46,57,1,"mic"
"7768","semidecomandat",178900,3,62,94,2,"mare"
"7769","semidecomandat",115000,3,80,83,1,"mediu"
"7770","decomandat",189595,3,86,148,2,"mare"
"7771","semidecomandat",79900,3,70,82,2,"mediu"
"7772","vagon",140000,3,68,78,2,"mediu"
"7773","decomandat",675000,5,256,293,5,"mare"
"7774","decomandat",106257,3,80,86,2,"mediu"
"7775","decomandat",50000,1,36,36,1,"mic"
"7776","decomandat",286615,4,120,146,3,"mare"
"7777","decomandat",177625,4,125,158,2,"mare"
"7780","decomandat",57500,2,66,75,1,"mic"
"7781","semidecomandat",39000,1,24,28,1,"mic"
"7782","semidecomandat",84800,3,75,79,2,"mediu"
"7783","decomandat",63500,2,59,63,1,"mic"
"7785","decomandat",61000,2,60,70,1,"mic"
"7787","decomandat",54950,2,55,65,1,"mic"
"7788","decomandat",25500,1,28,32,1,"mic"
"7789","decomandat",46000,2,37,41,1,"mic"
"7790","decomandat",65990,2,48,51,1,"mediu"
"7793","semidecomandat",73278,2,47,53,1,"mediu"
"7794","decomandat",65000,2,38,55,1,"mediu"
"7795","decomandat",283150,3,138,250,2,"mare"
"7796","semidecomandat",165500,3,97,120,2,"mare"
"7798","decomandat",110000,1,58,74,1,"mediu"
"7799","semidecomandat",88900,2,54,70,1,"mediu"
"7800","nedecomandat",72000,2,55,61,1,"mediu"
"7801","decomandat",47000,1,35,42,1,"mic"
"7802","decomandat",245000,3,101,111,2,"mare"
"7803","decomandat",113500,3,79,89,2,"mediu"
"7804","decomandat",91700,2,61,70,1,"mediu"
"7805","decomandat",40000,1,35,45,1,"mic"
"7806","decomandat",47520,1,71,81,1,"mic"
"7807","decomandat",470000,3,150,220,2,"mare"
"7808","decomandat",112000,3,80,87,2,"mediu"
"7809","decomandat",589000,5,215,315,3,"mare"
"7811","semidecomandat",90500,2,78,93,1,"mediu"
"7812","decomandat",89380,2,58,65,1,"mediu"
"7813","decomandat",133000,3,73,76,1,"mediu"
"7814","decomandat",98000,3,70,80,1,"mediu"
"7815","decomandat",118118,3,73,90,2,"mediu"
"7816","decomandat",153900,3,83,90,2,"mare"
"7817","decomandat",105000,2,54,60,1,"mediu"
"7818","decomandat",135999,3,100,125,2,"mediu"
"7820","decomandat",70000,3,65,75,1,"mediu"
"7821","semidecomandat",999980,4,205,260,3,"mare"
"7822","decomandat",42600,2,47,55,1,"mic"
"7823","semidecomandat",42900,1,26,26,1,"mic"
"7824","decomandat",64900,2,57,65,1,"mic"
"7826","decomandat",105000,2,56,76,1,"mediu"
"7827","decomandat",52000,3,86,97,2,"mic"
"7828","decomandat",150000,4,90,97,2,"mare"
"7829","decomandat",110000,2,51,62,1,"mediu"
"7830","decomandat",55000,2,52,61,1,"mic"
"7832","decomandat",65912,2,59,71,1,"mediu"
"7833","decomandat",85756,3,77,92,2,"mediu"
"7834","semidecomandat",102000,2,52,69,1,"mediu"
"7835","decomandat",65912,2,59,71,1,"mediu"
"7836","decomandat",55000,2,44,58,1,"mic"
"7837","decomandat",75300,2,59,76,1,"mediu"
"7838","decomandat",111000,2,50,63,1,"mediu"
"7839","decomandat",51300,1,43,50,1,"mic"
"7840","decomandat",46000,1,30,42,1,"mic"
"7841","decomandat",112000,3,129,129,2,"mediu"
"7842","decomandat",81000,2,51,71,2,"mediu"
"7844","decomandat",59900,2,65,77,1,"mic"
"7846","decomandat",45300,2,41,49,1,"mic"
"7847","semidecomandat",95520,2,58,70,1,"mediu"
"7848","decomandat",95520,2,58,70,1,"mediu"
"7849","decomandat",39900,1,38,44,1,"mic"
"7850","decomandat",107500,3,84,106,2,"mediu"
"7852","decomandat",59000,1,39,41,1,"mic"
"7853","decomandat",91500,2,61,72,1,"mediu"
"7854","decomandat",74499,2,51,59,1,"mediu"
"7855","decomandat",105660,1,45,58,1,"mediu"
"7856","decomandat",47160,2,59,69,1,"mic"
"7857","decomandat",43800,1,41,46,1,"mic"
"7858","decomandat",158500,4,119,143,2,"mare"
"7859","decomandat",68250,2,53,63,1,"mediu"
"7860","decomandat",83750,2,123,141,1,"mediu"
"7861","decomandat",64900,1,41,52,1,"mic"
"7862","decomandat",74545,2,41,55,1,"mediu"
"7863","decomandat",65900,1,37,49,1,"mediu"
"7864","decomandat",296000,5,136,157,3,"mare"
"7865","decomandat",360000,4,112,161,3,"mare"
"7866","decomandat",71073,3,79,79,2,"mediu"
"7867","decomandat",71334,3,80,80,2,"mediu"
"7869","decomandat",799000,4,170,186,3,"mare"
"7870","decomandat",261000,3,78,137,2,"mare"
"7871","decomandat",290000,3,87,120,2,"mare"
"7872","decomandat",74900,2,57,72,1,"mediu"
"7873","semidecomandat",165000,2,80,100,2,"mare"
"7874","decomandat",54000,2,55,55,1,"mic"
"7875","decomandat",85305,2,50,64,1,"mediu"
"7876","decomandat",289900,4,187,209,3,"mare"
"7877","decomandat",204948,3,90,113,2,"mare"
"7878","decomandat",90300,2,60,72,1,"mediu"
"7879","decomandat",115056,2,54,100,1,"mediu"
"7880","decomandat",89000,3,65,68,2,"mediu"
"7881","decomandat",114000,3,78,90,1,"mediu"
"7882","decomandat",63500,2,55,66,1,"mic"
"7883","decomandat",64300,2,62,72,1,"mic"
"7884","semidecomandat",82000,2,52,64,1,"mediu"
"7885","semidecomandat",147000,2,60,63,1,"mare"
"7886","decomandat",86500,3,71,81,1,"mediu"
"7887","semidecomandat",95000,4,91,91,2,"mediu"
"7888","decomandat",71500,2,60,70,1,"mediu"
"7889","decomandat",99500,2,51,65,1,"mediu"
"7890","semidecomandat",42800,2,37,45,1,"mic"
"7891","decomandat",43000,2,39,48,1,"mic"
"7892","semidecomandat",696000,4,140,174,3,"mare"
"7893","semidecomandat",854955,4,140,211,3,"mare"
"7894","decomandat",72000,2,64,74,1,"mediu"
"7895","decomandat",103900,3,64,76,1,"mediu"
"7896","semidecomandat",168000,2,66,97,1,"mare"
"7897","semidecomandat",83800,2,57,57,1,"mediu"
"7898","decomandat",42000,2,37,47,1,"mic"
"7899","decomandat",170000,3,107,125,2,"mare"
"7900","decomandat",74000,2,130,155,1,"mediu"
"7901","decomandat",106000,3,80,86,2,"mediu"
"7903","decomandat",141715,3,98,115,2,"mediu"
"7904","decomandat",470000,4,159,200,3,"mare"
"7905","decomandat",106600,3,77,94,2,"mediu"
"7906","decomandat",300000,3,90,115,2,"mare"
"7907","decomandat",483000,4,185,210,2,"mare"
"7909","decomandat",374900,4,121,210,3,"mare"
"7910","decomandat",114000,3,74,90,2,"mediu"
"7912","decomandat",140000,3,72,77,2,"mediu"
"7913","decomandat",65900,3,64,68,2,"mediu"
"7914","decomandat",86900,2,59,65,1,"mediu"
"7915","decomandat",205000,4,100,120,2,"mare"
"7916","decomandat",92698,2,56,56,1,"mediu"
"7917","semidecomandat",95520,2,58,70,1,"mediu"
"7918","decomandat",178000,3,91,112,2,"mare"
"7919","decomandat",55900,2,54,56,1,"mic"
"7920","decomandat",125000,4,80,86,2,"mediu"
"7921","decomandat",174999,2,64,75,1,"mare"
"7922","decomandat",158000,4,103,123,2,"mare"
"7923","",680000,3,170,200,3,"mare"
"7924","semidecomandat",95520,2,58,70,1,"mediu"
"7925","decomandat",149000,3,111,111,2,"mare"
"7926","decomandat",81000,1,40,42,1,"mediu"
"7927","decomandat",129000,3,89,111,2,"mediu"
"7928","decomandat",66600,2,45,54,1,"mediu"
"7929","decomandat",261000,3,89,108,2,"mare"
"7930","semidecomandat",115000,3,97,120,2,"mediu"
"7931","decomandat",145000,2,54,58,1,"mare"
"7932","nedecomandat",131000,3,64,78,2,"mediu"
"7933","decomandat",210000,3,64,82,1,"mare"
"7934","decomandat",108000,2,55,59,1,"mediu"
"7935","decomandat",102000,3,109,129,2,"mediu"
"7936","decomandat",450000,4,114,150,3,"mare"
"7937","decomandat",45000,1,31,31,1,"mic"
"7938","semidecomandat",109000,2,46,56,1,"mediu"
"7939","semidecomandat",219000,2,60,72,1,"mare"
"7940","semidecomandat",399000,3,105,115,2,"mare"
"7941","decomandat",119000,2,50,56,2,"mediu"
"7942","semidecomandat",98500,3,75,75,1,"mediu"
"7943","decomandat",139000,2,49,52,1,"mediu"
"7944","decomandat",185000,5,141,163,2,"mare"
"7945","decomandat",62000,1,35,48,1,"mic"
"7946","decomandat",87000,3,65,75,2,"mediu"
"7947","decomandat",120000,2,61,68,1,"mediu"
"7948","decomandat",86900,2,69,132,1,"mediu"
"7949","decomandat",95000,3,110,130,1,"mediu"
"7951","semidecomandat",120000,4,82,89,2,"mediu"
"7952","decomandat",360000,4,113,138,2,"mare"
"7953","semidecomandat",179000,3,65,85,2,"mare"
"7954","decomandat",77500,2,52,60,1,"mediu"
"7955","decomandat",89000,2,56,56,1,"mediu"
"7957","decomandat",82000,2,63,63,1,"mediu"
"7958","semidecomandat",385000,3,122,160,2,"mare"
"7959","decomandat",180000,3,78,110,2,"mare"
"7960","",310000,3,150,214,3,"mare"
"7961","semidecomandat",99000,4,106,120,2,"mediu"
"7962","decomandat",139000,3,74,85,2,"mediu"
"7963","decomandat",129500,2,55,60,1,"mediu"
"7964","decomandat",102000,3,64,68,2,"mediu"
"7965","decomandat",55657,2,62,66,1,"mic"
"7966","semidecomandat",35000,1,30,30,1,"mic"
"7967","decomandat",75000,2,50,50,1,"mediu"
"7968","decomandat",96000,4,84,87,2,"mediu"
"7969","decomandat",220000,2,81,115,1,"mare"
"7970","semidecomandat",63500,2,52,54,1,"mic"
"7971","semidecomandat",106000,3,67,70,2,"mediu"
"7972","decomandat",136457,3,87,99,2,"mediu"
"7973","decomandat",69000,2,51,55,1,"mediu"
"7974","semidecomandat",70000,2,41,47,1,"mediu"
"7975","decomandat",112000,4,85,95,2,"mediu"
"7977","semidecomandat",166000,3,78,98,2,"mare"
"7978","semidecomandat",76800,3,70,77,1,"mediu"
"7980","decomandat",69500,2,57,67,1,"mediu"
"7981","decomandat",38250,2,45,51,1,"mic"
"7983","decomandat",54000,2,55,66,1,"mic"
"7984","semidecomandat",89000,3,62,67,2,"mediu"
"7985","decomandat",82450,2,113,124,1,"mediu"
"7986","decomandat",63500,3,70,82,2,"mic"
"7987","decomandat",63400,2,45,56,1,"mic"
"7988","decomandat",74900,2,53,55,1,"mediu"
"7990","decomandat",52900,2,46,55,1,"mic"
"7991","decomandat",85999,2,55,72,1,"mediu"
"7992","decomandat",149000,4,93,122,2,"mare"
"7993","decomandat",87000,3,78,82,2,"mediu"
